Era,Feature,Base,Lag,IsDelta,r,p,sig,n,target
Pre-ZLB,finbert_QA_EP_mean:lag5,finbert_QA_EP_mean,5,False,0.3766,0.0336,*,32,MRO_diff
Pre-ZLB,finbert_QA_EP_mean:lag6,finbert_QA_EP_mean,6,False,0.5721,0.0006,***,32,MRO_diff
Pre-ZLB,finbert_QA_EP_mean:lag7,finbert_QA_EP_mean,7,False,0.3592,0.0435,*,32,MRO_diff
Pre-ZLB,finbert_QA_EP_mean:lag8,finbert_QA_EP_mean,8,False,0.3482,0.0508,,32,MRO_diff
Pre-ZLB,finbert_QA_EP_mean:lag9,finbert_QA_EP_mean,9,False,0.5074,0.003,**,32,MRO_diff
Pre-ZLB,finbert_QA_EP_mean:lag10,finbert_QA_EP_mean,10,False,0.4336,0.0132,*,32,MRO_diff
Pre-ZLB,finbert_QA_EP_mean:lag11,finbert_QA_EP_mean,11,False,0.1063,0.5691,,31,MRO_diff
Pre-ZLB,finbert_QA_EP_mean:lag12,finbert_QA_EP_mean,12,False,0.3848,0.0326,*,31,MRO_diff
Pre-ZLB,finbert_QA_EP_mean:lag13,finbert_QA_EP_mean,13,False,0.1903,0.3053,,31,MRO_diff
Pre-ZLB,finbert_QA_EP_mean:lag14,finbert_QA_EP_mean,14,False,0.1223,0.5197,,30,MRO_diff
Pre-ZLB,finbert_QA_EP_mean:lag15,finbert_QA_EP_mean,15,False,0.1971,0.3055,,29,MRO_diff
Pre-ZLB,finbert_QA_FS_mean:lag1,finbert_QA_FS_mean,1,False,0.2868,0.1056,,33,MRO_diff
Pre-ZLB,finbert_QA_FS_mean:lag2,finbert_QA_FS_mean,2,False,0.159,0.3767,,33,MRO_diff
Pre-ZLB,finbert_QA_FS_mean:lag3,finbert_QA_FS_mean,3,False,0.4312,0.0122,*,33,MRO_diff
Pre-ZLB,finbert_QA_FS_mean:lag4,finbert_QA_FS_mean,4,False,0.39,0.0249,*,33,MRO_diff
Pre-ZLB,finbert_QA_FS_mean:lag5,finbert_QA_FS_mean,5,False,0.2036,0.2637,,32,MRO_diff
Pre-ZLB,finbert_QA_FS_mean:lag6,finbert_QA_FS_mean,6,False,-0.0241,0.8957,,32,MRO_diff
Pre-ZLB,finbert_QA_FS_mean:lag7,finbert_QA_FS_mean,7,False,0.3143,0.0798,,32,MRO_diff
Pre-ZLB,finbert_QA_FS_mean:lag8,finbert_QA_FS_mean,8,False,-0.1445,0.4301,,32,MRO_diff
Pre-ZLB,finbert_QA_FS_mean:lag9,finbert_QA_FS_mean,9,False,-0.1587,0.3857,,32,MRO_diff
Pre-ZLB,finbert_QA_FS_mean:lag10,finbert_QA_FS_mean,10,False,-0.468,0.0069,**,32,MRO_diff
Pre-ZLB,finbert_QA_FS_mean:lag11,finbert_QA_FS_mean,11,False,-0.0238,0.8988,,31,MRO_diff
Pre-ZLB,finbert_QA_FS_mean:lag12,finbert_QA_FS_mean,12,False,-0.278,0.1299,,31,MRO_diff
Pre-ZLB,finbert_QA_FS_mean:lag13,finbert_QA_FS_mean,13,False,-0.0109,0.9534,,31,MRO_diff
Pre-ZLB,finbert_QA_FS_mean:lag14,finbert_QA_FS_mean,14,False,0.0372,0.8453,,30,MRO_diff
Pre-ZLB,finbert_QA_FS_mean:lag15,finbert_QA_FS_mean,15,False,-0.0434,0.8232,,29,MRO_diff
Pre-ZLB,finbert_QA_MP_mean:lag1,finbert_QA_MP_mean,1,False,0.2573,0.1483,,33,MRO_diff
Pre-ZLB,finbert_QA_MP_mean:lag2,finbert_QA_MP_mean,2,False,0.2117,0.2369,,33,MRO_diff
Pre-ZLB,finbert_QA_MP_mean:lag3,finbert_QA_MP_mean,3,False,0.1327,0.4617,,33,MRO_diff
Pre-ZLB,finbert_QA_MP_mean:lag4,finbert_QA_MP_mean,4,False,0.4861,0.0041,**,33,MRO_diff
Pre-ZLB,finbert_QA_MP_mean:lag5,finbert_QA_MP_mean,5,False,0.0732,0.6906,,32,MRO_diff
Pre-ZLB,finbert_QA_MP_mean:lag6,finbert_QA_MP_mean,6,False,0.1615,0.3773,,32,MRO_diff
Pre-ZLB,finbert_QA_MP_mean:lag7,finbert_QA_MP_mean,7,False,0.0555,0.763,,32,MRO_diff
Pre-ZLB,finbert_QA_MP_mean:lag8,finbert_QA_MP_mean,8,False,0.3233,0.0711,,32,MRO_diff
Pre-ZLB,finbert_QA_MP_mean:lag9,finbert_QA_MP_mean,9,False,-0.1431,0.4347,,32,MRO_diff
Pre-ZLB,finbert_QA_MP_mean:lag10,finbert_QA_MP_mean,10,False,-0.0643,0.7268,,32,MRO_diff
Pre-ZLB,finbert_QA_MP_mean:lag11,finbert_QA_MP_mean,11,False,0.219,0.2366,,31,MRO_diff
Pre-ZLB,finbert_QA_MP_mean:lag12,finbert_QA_MP_mean,12,False,0.0556,0.7662,,31,MRO_diff
Pre-ZLB,finbert_QA_MP_mean:lag13,finbert_QA_MP_mean,13,False,-0.0298,0.8735,,31,MRO_diff
Pre-ZLB,finbert_QA_MP_mean:lag14,finbert_QA_MP_mean,14,False,-0.0568,0.7657,,30,MRO_diff
Pre-ZLB,finbert_QA_MP_mean:lag15,finbert_QA_MP_mean,15,False,-0.0074,0.9696,,29,MRO_diff
Pre-ZLB,roberta_IS_EP_mean:lag1,roberta_IS_EP_mean,1,False,0.8186,0.0,***,33,MRO_diff
Pre-ZLB,roberta_IS_EP_mean:lag2,roberta_IS_EP_mean,2,False,0.8038,0.0,***,33,MRO_diff
Pre-ZLB,roberta_IS_EP_mean:lag3,roberta_IS_EP_mean,3,False,0.8404,0.0,***,33,MRO_diff
Pre-ZLB,roberta_IS_EP_mean:lag4,roberta_IS_EP_mean,4,False,0.7445,0.0,***,33,MRO_diff
Pre-ZLB,roberta_IS_EP_mean:lag5,roberta_IS_EP_mean,5,False,0.6845,0.0,***,32,MRO_diff
Pre-ZLB,roberta_IS_EP_mean:lag6,roberta_IS_EP_mean,6,False,0.6188,0.0002,***,32,MRO_diff
Pre-ZLB,roberta_IS_EP_mean:lag7,roberta_IS_EP_mean,7,False,0.4801,0.0054,**,32,MRO_diff
Pre-ZLB,roberta_IS_EP_mean:lag8,roberta_IS_EP_mean,8,False,0.3847,0.0297,*,32,MRO_diff
Pre-ZLB,roberta_IS_EP_mean:lag9,roberta_IS_EP_mean,9,False,0.3592,0.0435,*,32,MRO_diff
Pre-ZLB,roberta_IS_EP_mean:lag10,roberta_IS_EP_mean,10,False,0.2746,0.1283,,32,MRO_diff
Pre-ZLB,roberta_IS_EP_mean:lag11,roberta_IS_EP_mean,11,False,0.0049,0.9792,,31,MRO_diff
Pre-ZLB,roberta_IS_EP_mean:lag12,roberta_IS_EP_mean,12,False,0.1204,0.519,,31,MRO_diff
Pre-ZLB,roberta_IS_EP_mean:lag13,roberta_IS_EP_mean,13,False,-0.0195,0.9172,,31,MRO_diff
Pre-ZLB,roberta_IS_EP_mean:lag14,roberta_IS_EP_mean,14,False,-0.1314,0.4887,,30,MRO_diff
Pre-ZLB,roberta_IS_EP_mean:lag15,roberta_IS_EP_mean,15,False,-0.0002,0.9993,,29,MRO_diff
Pre-ZLB,roberta_IS_MP_mean:lag1,roberta_IS_MP_mean,1,False,-0.36,0.0396,*,33,MRO_diff
Pre-ZLB,roberta_IS_MP_mean:lag2,roberta_IS_MP_mean,2,False,-0.0707,0.696,,33,MRO_diff
Pre-ZLB,roberta_IS_MP_mean:lag3,roberta_IS_MP_mean,3,False,0.0961,0.5947,,33,MRO_diff
Pre-ZLB,roberta_IS_MP_mean:lag4,roberta_IS_MP_mean,4,False,0.1088,0.5466,,33,MRO_diff
Pre-ZLB,roberta_IS_MP_mean:lag5,roberta_IS_MP_mean,5,False,0.1849,0.3111,,32,MRO_diff
Pre-ZLB,roberta_IS_MP_mean:lag6,roberta_IS_MP_mean,6,False,0.3502,0.0494,*,32,MRO_diff
Pre-ZLB,roberta_IS_MP_mean:lag7,roberta_IS_MP_mean,7,False,0.2613,0.1486,,32,MRO_diff
Pre-ZLB,roberta_IS_MP_mean:lag8,roberta_IS_MP_mean,8,False,0.488,0.0046,**,32,MRO_diff
Pre-ZLB,roberta_IS_MP_mean:lag9,roberta_IS_MP_mean,9,False,0.2636,0.1449,,32,MRO_diff
Pre-ZLB,roberta_IS_MP_mean:lag10,roberta_IS_MP_mean,10,False,0.1984,0.2764,,32,MRO_diff
Pre-ZLB,roberta_IS_MP_mean:lag11,roberta_IS_MP_mean,11,False,0.1835,0.323,,31,MRO_diff
Pre-ZLB,roberta_IS_MP_mean:lag12,roberta_IS_MP_mean,12,False,0.2223,0.2293,,31,MRO_diff
Pre-ZLB,roberta_IS_MP_mean:lag13,roberta_IS_MP_mean,13,False,0.1605,0.3883,,31,MRO_diff
Pre-ZLB,roberta_IS_MP_mean:lag14,roberta_IS_MP_mean,14,False,0.1924,0.3083,,30,MRO_diff
Pre-ZLB,roberta_IS_MP_mean:lag15,roberta_IS_MP_mean,15,False,0.144,0.4562,,29,MRO_diff
Pre-ZLB,roberta_QA_EP_mean:lag1,roberta_QA_EP_mean,1,False,0.5077,0.0026,**,33,MRO_diff
Pre-ZLB,roberta_QA_EP_mean:lag2,roberta_QA_EP_mean,2,False,0.3658,0.0363,*,33,MRO_diff
Pre-ZLB,roberta_QA_EP_mean:lag3,roberta_QA_EP_mean,3,False,0.4004,0.0209,*,33,MRO_diff
Pre-ZLB,roberta_QA_EP_mean:lag4,roberta_QA_EP_mean,4,False,0.6557,0.0,***,33,MRO_diff
Pre-ZLB,roberta_QA_EP_mean:lag5,roberta_QA_EP_mean,5,False,0.4797,0.0055,**,32,MRO_diff
Pre-ZLB,roberta_QA_EP_mean:lag6,roberta_QA_EP_mean,6,False,0.5681,0.0007,***,32,MRO_diff
Pre-ZLB,roberta_QA_EP_mean:lag7,roberta_QA_EP_mean,7,False,0.5473,0.0012,**,32,MRO_diff
Pre-ZLB,roberta_QA_EP_mean:lag8,roberta_QA_EP_mean,8,False,0.4997,0.0036,**,32,MRO_diff
Pre-ZLB,roberta_QA_EP_mean:lag9,roberta_QA_EP_mean,9,False,0.3372,0.0591,,32,MRO_diff
Pre-ZLB,roberta_QA_EP_mean:lag10,roberta_QA_EP_mean,10,False,0.3883,0.0281,*,32,MRO_diff
Pre-ZLB,roberta_QA_EP_mean:lag11,roberta_QA_EP_mean,11,False,-0.0373,0.8423,,31,MRO_diff
Pre-ZLB,roberta_QA_EP_mean:lag12,roberta_QA_EP_mean,12,False,0.2778,0.1303,,31,MRO_diff
Pre-ZLB,roberta_QA_EP_mean:lag13,roberta_QA_EP_mean,13,False,0.2268,0.2198,,31,MRO_diff
Pre-ZLB,roberta_QA_EP_mean:lag14,roberta_QA_EP_mean,14,False,0.2718,0.1463,,30,MRO_diff
Pre-ZLB,roberta_QA_EP_mean:lag15,roberta_QA_EP_mean,15,False,0.1681,0.3835,,29,MRO_diff
Pre-ZLB,roberta_QA_FS_mean:lag1,roberta_QA_FS_mean,1,False,-0.107,0.5534,,33,MRO_diff
Pre-ZLB,roberta_QA_FS_mean:lag2,roberta_QA_FS_mean,2,False,0.2529,0.1557,,33,MRO_diff
Pre-ZLB,roberta_QA_FS_mean:lag3,roberta_QA_FS_mean,3,False,0.2543,0.1532,,33,MRO_diff
Pre-ZLB,roberta_QA_FS_mean:lag4,roberta_QA_FS_mean,4,False,0.1038,0.5654,,33,MRO_diff
Pre-ZLB,roberta_QA_FS_mean:lag5,roberta_QA_FS_mean,5,False,0.221,0.2242,,32,MRO_diff
Pre-ZLB,roberta_QA_FS_mean:lag6,roberta_QA_FS_mean,6,False,-0.1952,0.2844,,32,MRO_diff
Pre-ZLB,roberta_QA_FS_mean:lag7,roberta_QA_FS_mean,7,False,0.1685,0.3565,,32,MRO_diff
Pre-ZLB,roberta_QA_FS_mean:lag8,roberta_QA_FS_mean,8,False,-0.1627,0.3737,,32,MRO_diff
Pre-ZLB,roberta_QA_FS_mean:lag9,roberta_QA_FS_mean,9,False,-0.1832,0.3155,,32,MRO_diff
Pre-ZLB,roberta_QA_FS_mean:lag10,roberta_QA_FS_mean,10,False,-0.332,0.0634,,32,MRO_diff
Pre-ZLB,roberta_QA_FS_mean:lag11,roberta_QA_FS_mean,11,False,0.047,0.8016,,31,MRO_diff
Pre-ZLB,roberta_QA_FS_mean:lag12,roberta_QA_FS_mean,12,False,-0.1791,0.3351,,31,MRO_diff
Pre-ZLB,roberta_QA_FS_mean:lag13,roberta_QA_FS_mean,13,False,0.1696,0.3618,,31,MRO_diff
Pre-ZLB,roberta_QA_FS_mean:lag14,roberta_QA_FS_mean,14,False,0.2189,0.2451,,30,MRO_diff
Pre-ZLB,roberta_QA_FS_mean:lag15,roberta_QA_FS_mean,15,False,0.2975,0.117,,29,MRO_diff
Pre-ZLB,roberta_QA_MP_mean:lag1,roberta_QA_MP_mean,1,False,-0.0593,0.7432,,33,MRO_diff
Pre-ZLB,roberta_QA_MP_mean:lag2,roberta_QA_MP_mean,2,False,0.0089,0.9608,,33,MRO_diff
Pre-ZLB,roberta_QA_MP_mean:lag3,roberta_QA_MP_mean,3,False,-0.0351,0.8464,,33,MRO_diff
Pre-ZLB,roberta_QA_MP_mean:lag4,roberta_QA_MP_mean,4,False,0.0975,0.5895,,33,MRO_diff
Pre-ZLB,roberta_QA_MP_mean:lag5,roberta_QA_MP_mean,5,False,-0.0024,0.9896,,32,MRO_diff
Pre-ZLB,roberta_QA_MP_mean:lag6,roberta_QA_MP_mean,6,False,-0.1759,0.3356,,32,MRO_diff
Pre-ZLB,roberta_QA_MP_mean:lag7,roberta_QA_MP_mean,7,False,0.1733,0.3429,,32,MRO_diff
Pre-ZLB,roberta_QA_MP_mean:lag8,roberta_QA_MP_mean,8,False,0.2279,0.2096,,32,MRO_diff
Pre-ZLB,roberta_QA_MP_mean:lag9,roberta_QA_MP_mean,9,False,-0.0657,0.721,,32,MRO_diff
Pre-ZLB,roberta_QA_MP_mean:lag10,roberta_QA_MP_mean,10,False,0.1876,0.3038,,32,MRO_diff
Pre-ZLB,roberta_QA_MP_mean:lag11,roberta_QA_MP_mean,11,False,0.2835,0.1222,,31,MRO_diff
Pre-ZLB,roberta_QA_MP_mean:lag12,roberta_QA_MP_mean,12,False,0.2078,0.2619,,31,MRO_diff
Pre-ZLB,roberta_QA_MP_mean:lag13,roberta_QA_MP_mean,13,False,0.3674,0.042,*,31,MRO_diff
Pre-ZLB,roberta_QA_MP_mean:lag14,roberta_QA_MP_mean,14,False,0.2584,0.168,,30,MRO_diff
Pre-ZLB,roberta_QA_MP_mean:lag15,roberta_QA_MP_mean,15,False,0.277,0.1457,,29,MRO_diff
Pre-ZLB,finbert_IS_EP_min:lag1,finbert_IS_EP_min,1,False,0.3856,0.0267,*,33,MRO_diff
Pre-ZLB,finbert_IS_EP_min:lag2,finbert_IS_EP_min,2,False,0.4026,0.0202,*,33,MRO_diff
Pre-ZLB,finbert_IS_EP_min:lag3,finbert_IS_EP_min,3,False,0.4019,0.0204,*,33,MRO_diff
Pre-ZLB,finbert_IS_EP_min:lag4,finbert_IS_EP_min,4,False,0.4935,0.0035,**,33,MRO_diff
Pre-ZLB,finbert_IS_EP_min:lag5,finbert_IS_EP_min,5,False,0.2388,0.1882,,32,MRO_diff
Pre-ZLB,finbert_IS_EP_min:lag6,finbert_IS_EP_min,6,False,0.4105,0.0196,*,32,MRO_diff
Pre-ZLB,finbert_IS_EP_min:lag7,finbert_IS_EP_min,7,False,0.4011,0.0229,*,32,MRO_diff
Pre-ZLB,finbert_IS_EP_min:lag8,finbert_IS_EP_min,8,False,0.2764,0.1257,,32,MRO_diff
Pre-ZLB,finbert_IS_EP_min:lag9,finbert_IS_EP_min,9,False,0.1496,0.4139,,32,MRO_diff
Pre-ZLB,finbert_IS_EP_min:lag10,finbert_IS_EP_min,10,False,0.2182,0.2301,,32,MRO_diff
Pre-ZLB,finbert_IS_EP_min:lag11,finbert_IS_EP_min,11,False,-0.0296,0.8746,,31,MRO_diff
Pre-ZLB,finbert_IS_EP_min:lag12,finbert_IS_EP_min,12,False,0.2169,0.2411,,31,MRO_diff
Pre-ZLB,finbert_IS_EP_min:lag13,finbert_IS_EP_min,13,False,0.0846,0.651,,31,MRO_diff
Pre-ZLB,finbert_IS_EP_min:lag14,finbert_IS_EP_min,14,False,-0.1576,0.4054,,30,MRO_diff
Pre-ZLB,finbert_IS_EP_min:lag15,finbert_IS_EP_min,15,False,-0.0972,0.616,,29,MRO_diff
Pre-ZLB,finbert_IS_MP_min:lag1,finbert_IS_MP_min,1,False,0.4242,0.0139,*,33,MRO_diff
Pre-ZLB,finbert_IS_MP_min:lag2,finbert_IS_MP_min,2,False,0.3821,0.0282,*,33,MRO_diff
Pre-ZLB,finbert_IS_MP_min:lag3,finbert_IS_MP_min,3,False,0.2783,0.1168,,33,MRO_diff
Pre-ZLB,finbert_IS_MP_min:lag4,finbert_IS_MP_min,4,False,0.4068,0.0188,*,33,MRO_diff
Pre-ZLB,finbert_IS_MP_min:lag5,finbert_IS_MP_min,5,False,0.2444,0.1776,,32,MRO_diff
Pre-ZLB,finbert_IS_MP_min:lag6,finbert_IS_MP_min,6,False,0.3791,0.0324,*,32,MRO_diff
Pre-ZLB,finbert_IS_MP_min:lag7,finbert_IS_MP_min,7,False,0.2136,0.2404,,32,MRO_diff
Pre-ZLB,finbert_IS_MP_min:lag8,finbert_IS_MP_min,8,False,0.2797,0.121,,32,MRO_diff
Pre-ZLB,finbert_IS_MP_min:lag9,finbert_IS_MP_min,9,False,0.1984,0.2763,,32,MRO_diff
Pre-ZLB,finbert_IS_MP_min:lag10,finbert_IS_MP_min,10,False,0.2151,0.2371,,32,MRO_diff
Pre-ZLB,finbert_IS_MP_min:lag11,finbert_IS_MP_min,11,False,0.1027,0.5824,,31,MRO_diff
Pre-ZLB,finbert_IS_MP_min:lag12,finbert_IS_MP_min,12,False,-0.1271,0.4958,,31,MRO_diff
Pre-ZLB,finbert_IS_MP_min:lag13,finbert_IS_MP_min,13,False,0.0014,0.9942,,31,MRO_diff
Pre-ZLB,finbert_IS_MP_min:lag14,finbert_IS_MP_min,14,False,-0.2786,0.1359,,30,MRO_diff
Pre-ZLB,finbert_IS_MP_min:lag15,finbert_IS_MP_min,15,False,-0.2328,0.2242,,29,MRO_diff
Pre-ZLB,finbert_QA_EP_min:lag1,finbert_QA_EP_min,1,False,0.4115,0.0174,*,33,MRO_diff
Pre-ZLB,finbert_QA_EP_min:lag2,finbert_QA_EP_min,2,False,0.1354,0.4526,,33,MRO_diff
Pre-ZLB,finbert_QA_EP_min:lag3,finbert_QA_EP_min,3,False,0.063,0.7278,,33,MRO_diff
Pre-ZLB,finbert_QA_EP_min:lag4,finbert_QA_EP_min,4,False,0.2972,0.0931,,33,MRO_diff
Pre-ZLB,finbert_QA_EP_min:lag5,finbert_QA_EP_min,5,False,0.2145,0.2385,,32,MRO_diff
Pre-ZLB,finbert_QA_EP_min:lag6,finbert_QA_EP_min,6,False,0.3519,0.0483,*,32,MRO_diff
Pre-ZLB,finbert_QA_EP_min:lag7,finbert_QA_EP_min,7,False,0.2319,0.2016,,32,MRO_diff
Pre-ZLB,finbert_QA_EP_min:lag8,finbert_QA_EP_min,8,False,0.1509,0.4098,,32,MRO_diff
Pre-ZLB,finbert_QA_EP_min:lag9,finbert_QA_EP_min,9,False,0.274,0.1291,,32,MRO_diff
Pre-ZLB,finbert_QA_EP_min:lag10,finbert_QA_EP_min,10,False,0.1925,0.2913,,32,MRO_diff
Pre-ZLB,finbert_QA_EP_min:lag11,finbert_QA_EP_min,11,False,-0.0021,0.9909,,31,MRO_diff
Pre-ZLB,finbert_QA_EP_min:lag12,finbert_QA_EP_min,12,False,0.1199,0.5207,,31,MRO_diff
Pre-ZLB,finbert_QA_EP_min:lag13,finbert_QA_EP_min,13,False,0.3232,0.0761,,31,MRO_diff
Pre-ZLB,finbert_QA_EP_min:lag14,finbert_QA_EP_min,14,False,0.01,0.9583,,30,MRO_diff
Pre-ZLB,finbert_QA_EP_min:lag15,finbert_QA_EP_min,15,False,0.2633,0.1676,,29,MRO_diff
Pre-ZLB,finbert_QA_FS_min:lag1,finbert_QA_FS_min,1,False,0.2269,0.2042,,33,MRO_diff
Pre-ZLB,finbert_QA_FS_min:lag2,finbert_QA_FS_min,2,False,0.3249,0.065,,33,MRO_diff
Pre-ZLB,finbert_QA_FS_min:lag3,finbert_QA_FS_min,3,False,0.3694,0.0344,*,33,MRO_diff
Pre-ZLB,finbert_QA_FS_min:lag4,finbert_QA_FS_min,4,False,0.5712,0.0005,***,33,MRO_diff
Pre-ZLB,finbert_QA_FS_min:lag5,finbert_QA_FS_min,5,False,0.1076,0.5579,,32,MRO_diff
Pre-ZLB,finbert_QA_FS_min:lag6,finbert_QA_FS_min,6,False,0.1951,0.2847,,32,MRO_diff
Pre-ZLB,finbert_QA_FS_min:lag7,finbert_QA_FS_min,7,False,0.3192,0.075,,32,MRO_diff
Pre-ZLB,finbert_QA_FS_min:lag8,finbert_QA_FS_min,8,False,-0.0042,0.9819,,32,MRO_diff
Pre-ZLB,finbert_QA_FS_min:lag9,finbert_QA_FS_min,9,False,-0.0527,0.7747,,32,MRO_diff
Pre-ZLB,finbert_QA_FS_min:lag10,finbert_QA_FS_min,10,False,-0.3149,0.0791,,32,MRO_diff
Pre-ZLB,finbert_QA_FS_min:lag11,finbert_QA_FS_min,11,False,-0.1483,0.4258,,31,MRO_diff
Pre-ZLB,finbert_QA_FS_min:lag12,finbert_QA_FS_min,12,False,-0.2926,0.1101,,31,MRO_diff
Pre-ZLB,finbert_QA_FS_min:lag13,finbert_QA_FS_min,13,False,-0.1888,0.3091,,31,MRO_diff
Pre-ZLB,finbert_QA_FS_min:lag14,finbert_QA_FS_min,14,False,-0.4522,0.0121,*,30,MRO_diff
Pre-ZLB,finbert_QA_FS_min:lag15,finbert_QA_FS_min,15,False,-0.4318,0.0193,*,29,MRO_diff
Pre-ZLB,finbert_QA_MP_min:lag1,finbert_QA_MP_min,1,False,0.3139,0.0753,,33,MRO_diff
Pre-ZLB,finbert_QA_MP_min:lag2,finbert_QA_MP_min,2,False,0.4236,0.014,*,33,MRO_diff
Pre-ZLB,finbert_QA_MP_min:lag3,finbert_QA_MP_min,3,False,0.2484,0.1633,,33,MRO_diff
Pre-ZLB,finbert_QA_MP_min:lag4,finbert_QA_MP_min,4,False,0.2259,0.2063,,33,MRO_diff
Pre-ZLB,finbert_QA_MP_min:lag5,finbert_QA_MP_min,5,False,0.2061,0.2578,,32,MRO_diff
Pre-ZLB,finbert_QA_MP_min:lag6,finbert_QA_MP_min,6,False,0.2776,0.124,,32,MRO_diff
Pre-ZLB,finbert_QA_MP_min:lag7,finbert_QA_MP_min,7,False,0.101,0.5825,,32,MRO_diff
Pre-ZLB,finbert_QA_MP_min:lag8,finbert_QA_MP_min,8,False,0.3286,0.0663,,32,MRO_diff
Pre-ZLB,finbert_QA_MP_min:lag9,finbert_QA_MP_min,9,False,0.0005,0.9977,,32,MRO_diff
Pre-ZLB,finbert_QA_MP_min:lag10,finbert_QA_MP_min,10,False,-0.0828,0.6522,,32,MRO_diff
Pre-ZLB,finbert_QA_MP_min:lag11,finbert_QA_MP_min,11,False,0.0189,0.9197,,31,MRO_diff
Pre-ZLB,finbert_QA_MP_min:lag12,finbert_QA_MP_min,12,False,0.1982,0.2851,,31,MRO_diff
Pre-ZLB,finbert_QA_MP_min:lag13,finbert_QA_MP_min,13,False,-0.2761,0.1328,,31,MRO_diff
Pre-ZLB,finbert_QA_MP_min:lag14,finbert_QA_MP_min,14,False,0.1139,0.5491,,30,MRO_diff
Pre-ZLB,finbert_QA_MP_min:lag15,finbert_QA_MP_min,15,False,0.0404,0.8351,,29,MRO_diff
Pre-ZLB,roberta_IS_EP_min:lag1,roberta_IS_EP_min,1,False,0.2828,0.1108,,33,MRO_diff
Pre-ZLB,roberta_IS_EP_min:lag2,roberta_IS_EP_min,2,False,0.1937,0.2802,,33,MRO_diff
Pre-ZLB,roberta_IS_EP_min:lag3,roberta_IS_EP_min,3,False,0.2014,0.2611,,33,MRO_diff
Pre-ZLB,roberta_IS_EP_min:lag4,roberta_IS_EP_min,4,False,0.2581,0.147,,33,MRO_diff
Pre-ZLB,roberta_IS_EP_min:lag5,roberta_IS_EP_min,5,False,0.1735,0.3422,,32,MRO_diff
Pre-ZLB,roberta_IS_EP_min:lag6,roberta_IS_EP_min,6,False,0.3664,0.0391,*,32,MRO_diff
Pre-ZLB,roberta_IS_EP_min:lag7,roberta_IS_EP_min,7,False,0.293,0.1036,,32,MRO_diff
Pre-ZLB,roberta_IS_EP_min:lag8,roberta_IS_EP_min,8,False,0.1571,0.3907,,32,MRO_diff
Pre-ZLB,roberta_IS_EP_min:lag9,roberta_IS_EP_min,9,False,0.2007,0.2707,,32,MRO_diff
Pre-ZLB,roberta_IS_EP_min:lag10,roberta_IS_EP_min,10,False,0.0813,0.6583,,32,MRO_diff
Pre-ZLB,roberta_IS_EP_min:lag11,roberta_IS_EP_min,11,False,0.1115,0.5505,,31,MRO_diff
Pre-ZLB,roberta_IS_EP_min:lag12,roberta_IS_EP_min,12,False,-0.1445,0.438,,31,MRO_diff
Pre-ZLB,roberta_IS_EP_min:lag13,roberta_IS_EP_min,13,False,-0.0772,0.6798,,31,MRO_diff
Pre-ZLB,roberta_IS_EP_min:lag14,roberta_IS_EP_min,14,False,0.0071,0.9704,,30,MRO_diff
Pre-ZLB,roberta_IS_EP_min:lag15,roberta_IS_EP_min,15,False,-0.057,0.7692,,29,MRO_diff
Pre-ZLB,roberta_IS_MP_min:lag1,roberta_IS_MP_min,1,False,0.0129,0.9431,,33,MRO_diff
Pre-ZLB,roberta_IS_MP_min:lag2,roberta_IS_MP_min,2,False,-0.2165,0.2262,,33,MRO_diff
Pre-ZLB,roberta_IS_MP_min:lag3,roberta_IS_MP_min,3,False,-0.1706,0.3426,,33,MRO_diff
Pre-ZLB,roberta_IS_MP_min:lag4,roberta_IS_MP_min,4,False,0.1388,0.441,,33,MRO_diff
Pre-ZLB,roberta_IS_MP_min:lag5,roberta_IS_MP_min,5,False,-0.1889,0.3004,,32,MRO_diff
Pre-ZLB,roberta_IS_MP_min:lag6,roberta_IS_MP_min,6,False,0.1036,0.5726,,32,MRO_diff
Pre-ZLB,roberta_IS_MP_min:lag7,roberta_IS_MP_min,7,False,0.2282,0.209,,32,MRO_diff
Pre-ZLB,roberta_IS_MP_min:lag8,roberta_IS_MP_min,8,False,-0.0327,0.859,,32,MRO_diff
Pre-ZLB,roberta_IS_MP_min:lag9,roberta_IS_MP_min,9,False,0.1736,0.3421,,32,MRO_diff
Pre-ZLB,roberta_IS_MP_min:lag10,roberta_IS_MP_min,10,False,0.3282,0.0667,,32,MRO_diff
Pre-ZLB,roberta_IS_MP_min:lag11,roberta_IS_MP_min,11,False,0.1037,0.579,,31,MRO_diff
Pre-ZLB,roberta_IS_MP_min:lag12,roberta_IS_MP_min,12,False,0.1189,0.5242,,31,MRO_diff
Pre-ZLB,roberta_IS_MP_min:lag13,roberta_IS_MP_min,13,False,-0.0017,0.9927,,31,MRO_diff
Pre-ZLB,roberta_IS_MP_min:lag14,roberta_IS_MP_min,14,False,0.1465,0.4398,,30,MRO_diff
Pre-ZLB,roberta_IS_MP_min:lag15,roberta_IS_MP_min,15,False,0.0784,0.6862,,29,MRO_diff
Pre-ZLB,roberta_QA_EP_min:lag1,roberta_QA_EP_min,1,False,-0.0367,0.8392,,33,MRO_diff
Pre-ZLB,roberta_QA_EP_min:lag2,roberta_QA_EP_min,2,False,0.0215,0.9054,,33,MRO_diff
Pre-ZLB,roberta_QA_EP_min:lag3,roberta_QA_EP_min,3,False,0.2449,0.1695,,33,MRO_diff
