Era,Feature,Base,Lag,r,p,sig,n,target
Full,roberta_QA_EP_max:lag6,roberta_QA_EP_max,6,0.1121,0.4289,,52,MRO_diff
Full,roberta_QA_EP_max:lag7,roberta_QA_EP_max,7,0.2227,0.1126,,52,MRO_diff
Full,roberta_QA_EP_max:lag8,roberta_QA_EP_max,8,0.0429,0.7629,,52,MRO_diff
Full,roberta_QA_EP_max:lag9,roberta_QA_EP_max,9,0.052,0.7145,,52,MRO_diff
Full,roberta_QA_EP_max:lag10,roberta_QA_EP_max,10,0.1118,0.4299,,52,MRO_diff
Full,roberta_QA_EP_max:lag11,roberta_QA_EP_max,11,-0.1494,0.2955,,51,MRO_diff
Full,roberta_QA_EP_max:lag12,roberta_QA_EP_max,12,0.1469,0.3035,,51,MRO_diff
Full,roberta_QA_EP_max:lag13,roberta_QA_EP_max,13,0.0445,0.7567,,51,MRO_diff
Full,roberta_QA_EP_max:lag14,roberta_QA_EP_max,14,0.1431,0.3215,,50,MRO_diff
Full,roberta_QA_EP_max:lag15,roberta_QA_EP_max,15,0.138,0.3444,,49,MRO_diff
Full,roberta_QA_FS_max:lag1,roberta_QA_FS_max,1,-0.3064,0.0257,*,53,MRO_diff
Full,roberta_QA_FS_max:lag2,roberta_QA_FS_max,2,-0.0962,0.4933,,53,MRO_diff
Full,roberta_QA_FS_max:lag3,roberta_QA_FS_max,3,0.0671,0.633,,53,MRO_diff
Full,roberta_QA_FS_max:lag4,roberta_QA_FS_max,4,0.0603,0.668,,53,MRO_diff
Full,roberta_QA_FS_max:lag5,roberta_QA_FS_max,5,0.0663,0.6405,,52,MRO_diff
Full,roberta_QA_FS_max:lag6,roberta_QA_FS_max,6,-0.0829,0.5589,,52,MRO_diff
Full,roberta_QA_FS_max:lag7,roberta_QA_FS_max,7,0.1181,0.4044,,52,MRO_diff
Full,roberta_QA_FS_max:lag8,roberta_QA_FS_max,8,-0.0711,0.6165,,52,MRO_diff
Full,roberta_QA_FS_max:lag9,roberta_QA_FS_max,9,-0.0402,0.7773,,52,MRO_diff
Full,roberta_QA_FS_max:lag10,roberta_QA_FS_max,10,0.0012,0.9931,,52,MRO_diff
Full,roberta_QA_FS_max:lag11,roberta_QA_FS_max,11,0.0559,0.6969,,51,MRO_diff
Full,roberta_QA_FS_max:lag12,roberta_QA_FS_max,12,0.0313,0.8276,,51,MRO_diff
Full,roberta_QA_FS_max:lag13,roberta_QA_FS_max,13,0.2803,0.0464,*,51,MRO_diff
Full,roberta_QA_FS_max:lag14,roberta_QA_FS_max,14,0.323,0.0221,*,50,MRO_diff
Full,roberta_QA_FS_max:lag15,roberta_QA_FS_max,15,0.4085,0.0036,**,49,MRO_diff
Full,roberta_QA_MP_max:lag1,roberta_QA_MP_max,1,-0.1003,0.4751,,53,MRO_diff
Full,roberta_QA_MP_max:lag2,roberta_QA_MP_max,2,0.0237,0.8662,,53,MRO_diff
Full,roberta_QA_MP_max:lag3,roberta_QA_MP_max,3,-0.0424,0.7631,,53,MRO_diff
Full,roberta_QA_MP_max:lag4,roberta_QA_MP_max,4,0.1775,0.2034,,53,MRO_diff
Full,roberta_QA_MP_max:lag5,roberta_QA_MP_max,5,-0.0112,0.9372,,52,MRO_diff
Full,roberta_QA_MP_max:lag6,roberta_QA_MP_max,6,-0.0306,0.8294,,52,MRO_diff
Full,roberta_QA_MP_max:lag7,roberta_QA_MP_max,7,0.2199,0.1173,,52,MRO_diff
Full,roberta_QA_MP_max:lag8,roberta_QA_MP_max,8,0.2054,0.1441,,52,MRO_diff
Full,roberta_QA_MP_max:lag9,roberta_QA_MP_max,9,0.0843,0.5522,,52,MRO_diff
Full,roberta_QA_MP_max:lag10,roberta_QA_MP_max,10,0.1098,0.4384,,52,MRO_diff
Full,roberta_QA_MP_max:lag11,roberta_QA_MP_max,11,0.1458,0.3073,,51,MRO_diff
Full,roberta_QA_MP_max:lag12,roberta_QA_MP_max,12,0.0925,0.5184,,51,MRO_diff
Full,roberta_QA_MP_max:lag13,roberta_QA_MP_max,13,0.0549,0.7022,,51,MRO_diff
Full,roberta_QA_MP_max:lag14,roberta_QA_MP_max,14,-0.0189,0.8966,,50,MRO_diff
Full,roberta_QA_MP_max:lag15,roberta_QA_MP_max,15,0.1003,0.493,,49,MRO_diff
Full,finbert_IS_EP_mean:lag1,finbert_IS_EP_mean,1,0.2413,0.0818,,53,MRO_diff
Full,finbert_IS_EP_mean:lag2,finbert_IS_EP_mean,2,0.2491,0.072,,53,MRO_diff
Full,finbert_IS_EP_mean:lag3,finbert_IS_EP_mean,3,0.2607,0.0593,,53,MRO_diff
Full,finbert_IS_EP_mean:lag4,finbert_IS_EP_mean,4,0.2185,0.116,,53,MRO_diff
Full,finbert_IS_EP_mean:lag5,finbert_IS_EP_mean,5,0.1674,0.2355,,52,MRO_diff
Full,finbert_IS_EP_mean:lag6,finbert_IS_EP_mean,6,0.1925,0.1716,,52,MRO_diff
Full,finbert_IS_EP_mean:lag7,finbert_IS_EP_mean,7,0.137,0.3329,,52,MRO_diff
Full,finbert_IS_EP_mean:lag8,finbert_IS_EP_mean,8,0.0798,0.5737,,52,MRO_diff
Full,finbert_IS_EP_mean:lag9,finbert_IS_EP_mean,9,0.0828,0.5594,,52,MRO_diff
Full,finbert_IS_EP_mean:lag10,finbert_IS_EP_mean,10,0.1042,0.4622,,52,MRO_diff
Full,finbert_IS_EP_mean:lag11,finbert_IS_EP_mean,11,-0.0028,0.9846,,51,MRO_diff
Full,finbert_IS_EP_mean:lag12,finbert_IS_EP_mean,12,0.096,0.5026,,51,MRO_diff
Full,finbert_IS_EP_mean:lag13,finbert_IS_EP_mean,13,-0.0071,0.9605,,51,MRO_diff
Full,finbert_IS_EP_mean:lag14,finbert_IS_EP_mean,14,-0.1358,0.3472,,50,MRO_diff
Full,finbert_IS_EP_mean:lag15,finbert_IS_EP_mean,15,-0.1492,0.3062,,49,MRO_diff
Full,finbert_IS_MP_mean:lag1,finbert_IS_MP_mean,1,0.4924,0.0002,***,53,MRO_diff
Full,finbert_IS_MP_mean:lag2,finbert_IS_MP_mean,2,0.4087,0.0024,**,53,MRO_diff
Full,finbert_IS_MP_mean:lag3,finbert_IS_MP_mean,3,0.4486,0.0008,***,53,MRO_diff
Full,finbert_IS_MP_mean:lag4,finbert_IS_MP_mean,4,0.5597,0.0,***,53,MRO_diff
Full,finbert_IS_MP_mean:lag5,finbert_IS_MP_mean,5,0.3437,0.0126,*,52,MRO_diff
Full,finbert_IS_MP_mean:lag6,finbert_IS_MP_mean,6,0.4727,0.0004,***,52,MRO_diff
Full,finbert_IS_MP_mean:lag7,finbert_IS_MP_mean,7,0.492,0.0002,***,52,MRO_diff
Full,finbert_IS_MP_mean:lag8,finbert_IS_MP_mean,8,0.4632,0.0005,***,52,MRO_diff
Full,finbert_IS_MP_mean:lag9,finbert_IS_MP_mean,9,0.3391,0.0139,*,52,MRO_diff
Full,finbert_IS_MP_mean:lag10,finbert_IS_MP_mean,10,0.4652,0.0005,***,52,MRO_diff
Full,finbert_IS_MP_mean:lag11,finbert_IS_MP_mean,11,0.2568,0.0689,,51,MRO_diff
Full,finbert_IS_MP_mean:lag12,finbert_IS_MP_mean,12,0.2478,0.0795,,51,MRO_diff
Full,finbert_IS_MP_mean:lag13,finbert_IS_MP_mean,13,0.1724,0.2265,,51,MRO_diff
Full,finbert_IS_MP_mean:lag14,finbert_IS_MP_mean,14,0.1326,0.3586,,50,MRO_diff
Full,finbert_IS_MP_mean:lag15,finbert_IS_MP_mean,15,0.2143,0.1393,,49,MRO_diff
Full,finbert_QA_EP_mean:lag1,finbert_QA_EP_mean,1,0.4585,0.0006,***,53,MRO_diff
Full,finbert_QA_EP_mean:lag2,finbert_QA_EP_mean,2,0.352,0.0097,**,53,MRO_diff
Full,finbert_QA_EP_mean:lag3,finbert_QA_EP_mean,3,0.3082,0.0247,*,53,MRO_diff
Full,finbert_QA_EP_mean:lag4,finbert_QA_EP_mean,4,0.4219,0.0016,**,53,MRO_diff
Full,finbert_QA_EP_mean:lag5,finbert_QA_EP_mean,5,0.285,0.0406,*,52,MRO_diff
Full,finbert_QA_EP_mean:lag6,finbert_QA_EP_mean,6,0.4536,0.0007,***,52,MRO_diff
Full,finbert_QA_EP_mean:lag7,finbert_QA_EP_mean,7,0.247,0.0776,,52,MRO_diff
Full,finbert_QA_EP_mean:lag8,finbert_QA_EP_mean,8,0.2955,0.0334,*,52,MRO_diff
Full,finbert_QA_EP_mean:lag9,finbert_QA_EP_mean,9,0.3281,0.0176,*,52,MRO_diff
Full,finbert_QA_EP_mean:lag10,finbert_QA_EP_mean,10,0.4013,0.0032,**,52,MRO_diff
Full,finbert_QA_EP_mean:lag11,finbert_QA_EP_mean,11,0.151,0.2903,,51,MRO_diff
Full,finbert_QA_EP_mean:lag12,finbert_QA_EP_mean,12,0.3938,0.0043,**,51,MRO_diff
Full,finbert_QA_EP_mean:lag13,finbert_QA_EP_mean,13,0.1544,0.2792,,51,MRO_diff
Full,finbert_QA_EP_mean:lag14,finbert_QA_EP_mean,14,0.1447,0.316,,50,MRO_diff
Full,finbert_QA_EP_mean:lag15,finbert_QA_EP_mean,15,0.2658,0.0649,,49,MRO_diff
Full,finbert_QA_FS_mean:lag1,finbert_QA_FS_mean,1,0.2364,0.0884,,53,MRO_diff
Full,finbert_QA_FS_mean:lag2,finbert_QA_FS_mean,2,0.149,0.2869,,53,MRO_diff
Full,finbert_QA_FS_mean:lag3,finbert_QA_FS_mean,3,0.2733,0.0477,*,53,MRO_diff
Full,finbert_QA_FS_mean:lag4,finbert_QA_FS_mean,4,0.3273,0.0167,*,53,MRO_diff
Full,finbert_QA_FS_mean:lag5,finbert_QA_FS_mean,5,0.1925,0.1715,,52,MRO_diff
Full,finbert_QA_FS_mean:lag6,finbert_QA_FS_mean,6,0.0919,0.5169,,52,MRO_diff
Full,finbert_QA_FS_mean:lag7,finbert_QA_FS_mean,7,0.3012,0.03,*,52,MRO_diff
Full,finbert_QA_FS_mean:lag8,finbert_QA_FS_mean,8,0.0699,0.6226,,52,MRO_diff
Full,finbert_QA_FS_mean:lag9,finbert_QA_FS_mean,9,0.0197,0.8895,,52,MRO_diff
Full,finbert_QA_FS_mean:lag10,finbert_QA_FS_mean,10,-0.2229,0.1122,,52,MRO_diff
Full,finbert_QA_FS_mean:lag11,finbert_QA_FS_mean,11,0.0467,0.7446,,51,MRO_diff
Full,finbert_QA_FS_mean:lag12,finbert_QA_FS_mean,12,-0.0605,0.6731,,51,MRO_diff
Full,finbert_QA_FS_mean:lag13,finbert_QA_FS_mean,13,0.2128,0.1338,,51,MRO_diff
Full,finbert_QA_FS_mean:lag14,finbert_QA_FS_mean,14,0.1671,0.2462,,50,MRO_diff
Full,finbert_QA_FS_mean:lag15,finbert_QA_FS_mean,15,0.0886,0.5451,,49,MRO_diff
Full,finbert_QA_MP_mean:lag1,finbert_QA_MP_mean,1,0.3381,0.0133,*,53,MRO_diff
Full,finbert_QA_MP_mean:lag2,finbert_QA_MP_mean,2,0.3595,0.0082,**,53,MRO_diff
Full,finbert_QA_MP_mean:lag3,finbert_QA_MP_mean,3,0.241,0.0822,,53,MRO_diff
Full,finbert_QA_MP_mean:lag4,finbert_QA_MP_mean,4,0.4973,0.0002,***,53,MRO_diff
Full,finbert_QA_MP_mean:lag5,finbert_QA_MP_mean,5,0.2535,0.0698,,52,MRO_diff
Full,finbert_QA_MP_mean:lag6,finbert_QA_MP_mean,6,0.2696,0.0532,,52,MRO_diff
Full,finbert_QA_MP_mean:lag7,finbert_QA_MP_mean,7,0.2535,0.0698,,52,MRO_diff
Full,finbert_QA_MP_mean:lag8,finbert_QA_MP_mean,8,0.3704,0.0069,**,52,MRO_diff
Full,finbert_QA_MP_mean:lag9,finbert_QA_MP_mean,9,0.113,0.4251,,52,MRO_diff
Full,finbert_QA_MP_mean:lag10,finbert_QA_MP_mean,10,0.1844,0.1907,,52,MRO_diff
Full,finbert_QA_MP_mean:lag11,finbert_QA_MP_mean,11,0.2981,0.0336,*,51,MRO_diff
Full,finbert_QA_MP_mean:lag12,finbert_QA_MP_mean,12,0.1534,0.2826,,51,MRO_diff
Full,finbert_QA_MP_mean:lag13,finbert_QA_MP_mean,13,0.0727,0.6121,,51,MRO_diff
Full,finbert_QA_MP_mean:lag14,finbert_QA_MP_mean,14,0.0881,0.5427,,50,MRO_diff
Full,finbert_QA_MP_mean:lag15,finbert_QA_MP_mean,15,0.115,0.4312,,49,MRO_diff
Full,roberta_IS_EP_mean:lag1,roberta_IS_EP_mean,1,0.3279,0.0165,*,53,MRO_diff
Full,roberta_IS_EP_mean:lag2,roberta_IS_EP_mean,2,0.3649,0.0072,**,53,MRO_diff
Full,roberta_IS_EP_mean:lag3,roberta_IS_EP_mean,3,0.3811,0.0049,**,53,MRO_diff
Full,roberta_IS_EP_mean:lag4,roberta_IS_EP_mean,4,0.2882,0.0363,*,53,MRO_diff
Full,roberta_IS_EP_mean:lag5,roberta_IS_EP_mean,5,0.256,0.067,,52,MRO_diff
Full,roberta_IS_EP_mean:lag6,roberta_IS_EP_mean,6,0.2693,0.0535,,52,MRO_diff
Full,roberta_IS_EP_mean:lag7,roberta_IS_EP_mean,7,0.1844,0.1906,,52,MRO_diff
Full,roberta_IS_EP_mean:lag8,roberta_IS_EP_mean,8,0.1962,0.1633,,52,MRO_diff
Full,roberta_IS_EP_mean:lag9,roberta_IS_EP_mean,9,0.2465,0.0781,,52,MRO_diff
Full,roberta_IS_EP_mean:lag10,roberta_IS_EP_mean,10,0.2145,0.1268,,52,MRO_diff
Full,roberta_IS_EP_mean:lag11,roberta_IS_EP_mean,11,0.1174,0.4121,,51,MRO_diff
Full,roberta_IS_EP_mean:lag12,roberta_IS_EP_mean,12,0.1695,0.2344,,51,MRO_diff
Full,roberta_IS_EP_mean:lag13,roberta_IS_EP_mean,13,0.1005,0.4827,,51,MRO_diff
Full,roberta_IS_EP_mean:lag14,roberta_IS_EP_mean,14,0.0435,0.7642,,50,MRO_diff
Full,roberta_IS_EP_mean:lag15,roberta_IS_EP_mean,15,0.0798,0.5857,,49,MRO_diff
Full,roberta_IS_MP_mean:lag1,roberta_IS_MP_mean,1,-0.4418,0.0009,***,53,MRO_diff
Full,roberta_IS_MP_mean:lag2,roberta_IS_MP_mean,2,-0.2748,0.0464,*,53,MRO_diff
Full,roberta_IS_MP_mean:lag3,roberta_IS_MP_mean,3,-0.2336,0.0923,,53,MRO_diff
Full,roberta_IS_MP_mean:lag4,roberta_IS_MP_mean,4,-0.223,0.1086,,53,MRO_diff
Full,roberta_IS_MP_mean:lag5,roberta_IS_MP_mean,5,-0.2121,0.1312,,52,MRO_diff
Full,roberta_IS_MP_mean:lag6,roberta_IS_MP_mean,6,-0.0237,0.8675,,52,MRO_diff
Full,roberta_IS_MP_mean:lag7,roberta_IS_MP_mean,7,0.05,0.7248,,52,MRO_diff
Full,roberta_IS_MP_mean:lag8,roberta_IS_MP_mean,8,0.1952,0.1654,,52,MRO_diff
Full,roberta_IS_MP_mean:lag9,roberta_IS_MP_mean,9,0.1943,0.1675,,52,MRO_diff
Full,roberta_IS_MP_mean:lag10,roberta_IS_MP_mean,10,0.1277,0.3669,,52,MRO_diff
Full,roberta_IS_MP_mean:lag11,roberta_IS_MP_mean,11,0.186,0.1913,,51,MRO_diff
Full,roberta_IS_MP_mean:lag12,roberta_IS_MP_mean,12,0.2191,0.1224,,51,MRO_diff
Full,roberta_IS_MP_mean:lag13,roberta_IS_MP_mean,13,0.2288,0.1063,,51,MRO_diff
Full,roberta_IS_MP_mean:lag14,roberta_IS_MP_mean,14,0.2261,0.1143,,50,MRO_diff
Full,roberta_IS_MP_mean:lag15,roberta_IS_MP_mean,15,0.2851,0.0471,*,49,MRO_diff
Full,roberta_QA_EP_mean:lag1,roberta_QA_EP_mean,1,0.2913,0.0343,*,53,MRO_diff
Full,roberta_QA_EP_mean:lag2,roberta_QA_EP_mean,2,0.2161,0.1202,,53,MRO_diff
Full,roberta_QA_EP_mean:lag3,roberta_QA_EP_mean,3,0.2822,0.0406,*,53,MRO_diff
Full,roberta_QA_EP_mean:lag4,roberta_QA_EP_mean,4,0.3799,0.005,**,53,MRO_diff
Full,roberta_QA_EP_mean:lag5,roberta_QA_EP_mean,5,0.3021,0.0295,*,52,MRO_diff
Full,roberta_QA_EP_mean:lag6,roberta_QA_EP_mean,6,0.4281,0.0015,**,52,MRO_diff
Full,roberta_QA_EP_mean:lag7,roberta_QA_EP_mean,7,0.328,0.0176,*,52,MRO_diff
Full,roberta_QA_EP_mean:lag8,roberta_QA_EP_mean,8,0.3623,0.0083,**,52,MRO_diff
Full,roberta_QA_EP_mean:lag9,roberta_QA_EP_mean,9,0.2136,0.1284,,52,MRO_diff
Full,roberta_QA_EP_mean:lag10,roberta_QA_EP_mean,10,0.3009,0.0302,*,52,MRO_diff
Full,roberta_QA_EP_mean:lag11,roberta_QA_EP_mean,11,-0.0401,0.7802,,51,MRO_diff
Full,roberta_QA_EP_mean:lag12,roberta_QA_EP_mean,12,0.2061,0.1468,,51,MRO_diff
Full,roberta_QA_EP_mean:lag13,roberta_QA_EP_mean,13,0.0982,0.4928,,51,MRO_diff
Full,roberta_QA_EP_mean:lag14,roberta_QA_EP_mean,14,0.2218,0.1216,,50,MRO_diff
Full,roberta_QA_EP_mean:lag15,roberta_QA_EP_mean,15,0.1935,0.1829,,49,MRO_diff
Full,roberta_QA_FS_mean:lag1,roberta_QA_FS_mean,1,-0.1027,0.4645,,53,MRO_diff
Full,roberta_QA_FS_mean:lag2,roberta_QA_FS_mean,2,0.17,0.2237,,53,MRO_diff
Full,roberta_QA_FS_mean:lag3,roberta_QA_FS_mean,3,0.216,0.1204,,53,MRO_diff
Full,roberta_QA_FS_mean:lag4,roberta_QA_FS_mean,4,0.1722,0.2175,,53,MRO_diff
Full,roberta_QA_FS_mean:lag5,roberta_QA_FS_mean,5,0.2516,0.072,,52,MRO_diff
Full,roberta_QA_FS_mean:lag6,roberta_QA_FS_mean,6,-0.0893,0.5291,,52,MRO_diff
Full,roberta_QA_FS_mean:lag7,roberta_QA_FS_mean,7,0.1917,0.1733,,52,MRO_diff
Full,roberta_QA_FS_mean:lag8,roberta_QA_FS_mean,8,-0.0313,0.8257,,52,MRO_diff
Full,roberta_QA_FS_mean:lag9,roberta_QA_FS_mean,9,-0.0676,0.6338,,52,MRO_diff
Full,roberta_QA_FS_mean:lag10,roberta_QA_FS_mean,10,-0.2552,0.0679,,52,MRO_diff
Full,roberta_QA_FS_mean:lag11,roberta_QA_FS_mean,11,0.0243,0.8657,,51,MRO_diff
Full,roberta_QA_FS_mean:lag12,roberta_QA_FS_mean,12,-0.1306,0.3612,,51,MRO_diff
Full,roberta_QA_FS_mean:lag13,roberta_QA_FS_mean,13,0.174,0.2219,,51,MRO_diff
Full,roberta_QA_FS_mean:lag14,roberta_QA_FS_mean,14,0.1534,0.2877,,50,MRO_diff
Full,roberta_QA_FS_mean:lag15,roberta_QA_FS_mean,15,0.2648,0.0659,,49,MRO_diff
Full,roberta_QA_MP_mean:lag1,roberta_QA_MP_mean,1,-0.1017,0.4689,,53,MRO_diff
Full,roberta_QA_MP_mean:lag2,roberta_QA_MP_mean,2,-0.0196,0.8889,,53,MRO_diff
Full,roberta_QA_MP_mean:lag3,roberta_QA_MP_mean,3,-0.1404,0.3161,,53,MRO_diff
Full,roberta_QA_MP_mean:lag4,roberta_QA_MP_mean,4,-0.0604,0.6677,,53,MRO_diff
Full,roberta_QA_MP_mean:lag5,roberta_QA_MP_mean,5,-0.1019,0.4722,,52,MRO_diff
Full,roberta_QA_MP_mean:lag6,roberta_QA_MP_mean,6,-0.2081,0.1387,,52,MRO_diff
Full,roberta_QA_MP_mean:lag7,roberta_QA_MP_mean,7,-0.0301,0.8324,,52,MRO_diff
Full,roberta_QA_MP_mean:lag8,roberta_QA_MP_mean,8,0.1217,0.39,,52,MRO_diff
Full,roberta_QA_MP_mean:lag9,roberta_QA_MP_mean,9,-0.13,0.3583,,52,MRO_diff
Full,roberta_QA_MP_mean:lag10,roberta_QA_MP_mean,10,0.046,0.7463,,52,MRO_diff
Full,roberta_QA_MP_mean:lag11,roberta_QA_MP_mean,11,0.0046,0.9746,,51,MRO_diff
Full,roberta_QA_MP_mean:lag12,roberta_QA_MP_mean,12,0.0168,0.907,,51,MRO_diff
Full,roberta_QA_MP_mean:lag13,roberta_QA_MP_mean,13,0.0736,0.6079,,51,MRO_diff
Full,roberta_QA_MP_mean:lag14,roberta_QA_MP_mean,14,0.0864,0.5506,,50,MRO_diff
Full,roberta_QA_MP_mean:lag15,roberta_QA_MP_mean,15,0.1835,0.2069,,49,MRO_diff
Full,finbert_IS_EP_min:lag1,finbert_IS_EP_min,1,0.2363,0.0885,,53,MRO_diff
Full,finbert_IS_EP_min:lag2,finbert_IS_EP_min,2,0.2327,0.0935,,53,MRO_diff
Full,finbert_IS_EP_min:lag3,finbert_IS_EP_min,3,0.2325,0.0939,,53,MRO_diff
Full,finbert_IS_EP_min:lag4,finbert_IS_EP_min,4,0.2996,0.0293,*,53,MRO_diff
Full,finbert_IS_EP_min:lag5,finbert_IS_EP_min,5,0.1189,0.401,,52,MRO_diff
Full,finbert_IS_EP_min:lag6,finbert_IS_EP_min,6,0.2453,0.0797,,52,MRO_diff
Full,finbert_IS_EP_min:lag7,finbert_IS_EP_min,7,0.2381,0.0892,,52,MRO_diff
Full,finbert_IS_EP_min:lag8,finbert_IS_EP_min,8,0.1337,0.3448,,52,MRO_diff
Full,finbert_IS_EP_min:lag9,finbert_IS_EP_min,9,0.0583,0.6812,,52,MRO_diff
Full,finbert_IS_EP_min:lag10,finbert_IS_EP_min,10,0.1673,0.2359,,52,MRO_diff
Full,finbert_IS_EP_min:lag11,finbert_IS_EP_min,11,0.0283,0.8437,,51,MRO_diff
Full,finbert_IS_EP_min:lag12,finbert_IS_EP_min,12,0.1883,0.1856,,51,MRO_diff
Full,finbert_IS_EP_min:lag13,finbert_IS_EP_min,13,0.1049,0.4637,,51,MRO_diff
Full,finbert_IS_EP_min:lag14,finbert_IS_EP_min,14,-0.1133,0.4336,,50,MRO_diff
Full,finbert_IS_EP_min:lag15,finbert_IS_EP_min,15,-0.0737,0.6149,,49,MRO_diff
Full,finbert_IS_MP_min:lag1,finbert_IS_MP_min,1,0.2929,0.0333,*,53,MRO_diff
Full,finbert_IS_MP_min:lag2,finbert_IS_MP_min,2,0.2281,0.1004,,53,MRO_diff
Full,finbert_IS_MP_min:lag3,finbert_IS_MP_min,3,0.1547,0.2687,,53,MRO_diff
Full,finbert_IS_MP_min:lag4,finbert_IS_MP_min,4,0.2115,0.1284,,53,MRO_diff
Full,finbert_IS_MP_min:lag5,finbert_IS_MP_min,5,0.1345,0.3419,,52,MRO_diff
Full,finbert_IS_MP_min:lag6,finbert_IS_MP_min,6,0.2681,0.0547,,52,MRO_diff
Full,finbert_IS_MP_min:lag7,finbert_IS_MP_min,7,0.1789,0.2044,,52,MRO_diff
Full,finbert_IS_MP_min:lag8,finbert_IS_MP_min,8,0.1972,0.1612,,52,MRO_diff
Full,finbert_IS_MP_min:lag9,finbert_IS_MP_min,9,0.1044,0.4612,,52,MRO_diff
Full,finbert_IS_MP_min:lag10,finbert_IS_MP_min,10,0.2151,0.1256,,52,MRO_diff
Full,finbert_IS_MP_min:lag11,finbert_IS_MP_min,11,0.04,0.7807,,51,MRO_diff
Full,finbert_IS_MP_min:lag12,finbert_IS_MP_min,12,-0.0782,0.5853,,51,MRO_diff
Full,finbert_IS_MP_min:lag13,finbert_IS_MP_min,13,-0.0241,0.8666,,51,MRO_diff
Full,finbert_IS_MP_min:lag14,finbert_IS_MP_min,14,-0.2223,0.1208,,50,MRO_diff
Full,finbert_IS_MP_min:lag15,finbert_IS_MP_min,15,-0.2368,0.1014,,49,MRO_diff
Full,finbert_QA_EP_min:lag1,finbert_QA_EP_min,1,0.328,0.0165,*,53,MRO_diff
Full,finbert_QA_EP_min:lag2,finbert_QA_EP_min,2,0.1372,0.3273,,53,MRO_diff
Full,finbert_QA_EP_min:lag3,finbert_QA_EP_min,3,0.0729,0.6041,,53,MRO_diff
Full,finbert_QA_EP_min:lag4,finbert_QA_EP_min,4,0.201,0.149,,53,MRO_diff
Full,finbert_QA_EP_min:lag5,finbert_QA_EP_min,5,0.176,0.212,,52,MRO_diff
Full,finbert_QA_EP_min:lag6,finbert_QA_EP_min,6,0.2266,0.1063,,52,MRO_diff
Full,finbert_QA_EP_min:lag7,finbert_QA_EP_min,7,0.0891,0.5297,,52,MRO_diff
Full,finbert_QA_EP_min:lag8,finbert_QA_EP_min,8,0.0838,0.5548,,52,MRO_diff
Full,finbert_QA_EP_min:lag9,finbert_QA_EP_min,9,0.1623,0.2504,,52,MRO_diff
Full,finbert_QA_EP_min:lag10,finbert_QA_EP_min,10,0.11,0.4377,,52,MRO_diff
Full,finbert_QA_EP_min:lag11,finbert_QA_EP_min,11,0.009,0.9501,,51,MRO_diff
Full,finbert_QA_EP_min:lag12,finbert_QA_EP_min,12,0.0649,0.651,,51,MRO_diff
Full,finbert_QA_EP_min:lag13,finbert_QA_EP_min,13,0.1171,0.4131,,51,MRO_diff
Full,finbert_QA_EP_min:lag14,finbert_QA_EP_min,14,-0.0832,0.5658,,50,MRO_diff
Full,finbert_QA_EP_min:lag15,finbert_QA_EP_min,15,0.0327,0.8233,,49,MRO_diff
Full,finbert_QA_FS_min:lag1,finbert_QA_FS_min,1,0.193,0.1661,,53,MRO_diff
Full,finbert_QA_FS_min:lag2,finbert_QA_FS_min,2,0.261,0.059,,53,MRO_diff
Full,finbert_QA_FS_min:lag3,finbert_QA_FS_min,3,0.2934,0.033,*,53,MRO_diff
Full,finbert_QA_FS_min:lag4,finbert_QA_FS_min,4,0.4138,0.0021,**,53,MRO_diff
Full,finbert_QA_FS_min:lag5,finbert_QA_FS_min,5,0.1683,0.2329,,52,MRO_diff
Full,finbert_QA_FS_min:lag6,finbert_QA_FS_min,6,0.2076,0.1397,,52,MRO_diff
Full,finbert_QA_FS_min:lag7,finbert_QA_FS_min,7,0.3278,0.0177,*,52,MRO_diff
Full,finbert_QA_FS_min:lag8,finbert_QA_FS_min,8,0.1347,0.3412,,52,MRO_diff
Full,finbert_QA_FS_min:lag9,finbert_QA_FS_min,9,0.1007,0.4776,,52,MRO_diff
Full,finbert_QA_FS_min:lag10,finbert_QA_FS_min,10,-0.0012,0.9931,,52,MRO_diff
Full,finbert_QA_FS_min:lag11,finbert_QA_FS_min,11,0.0684,0.6335,,51,MRO_diff
Full,finbert_QA_FS_min:lag12,finbert_QA_FS_min,12,-0.0527,0.7134,,51,MRO_diff
Full,finbert_QA_FS_min:lag13,finbert_QA_FS_min,13,0.104,0.4677,,51,MRO_diff
Full,finbert_QA_FS_min:lag14,finbert_QA_FS_min,14,-0.1986,0.1667,,50,MRO_diff
Full,finbert_QA_FS_min:lag15,finbert_QA_FS_min,15,-0.2212,0.1267,,49,MRO_diff
Full,finbert_QA_MP_min:lag1,finbert_QA_MP_min,1,0.1889,0.1754,,53,MRO_diff
Full,finbert_QA_MP_min:lag2,finbert_QA_MP_min,2,0.3259,0.0173,*,53,MRO_diff
Full,finbert_QA_MP_min:lag3,finbert_QA_MP_min,3,0.088,0.5308,,53,MRO_diff
Full,finbert_QA_MP_min:lag4,finbert_QA_MP_min,4,0.0923,0.511,,53,MRO_diff
Full,finbert_QA_MP_min:lag5,finbert_QA_MP_min,5,0.1181,0.4044,,52,MRO_diff
Full,finbert_QA_MP_min:lag6,finbert_QA_MP_min,6,0.158,0.2631,,52,MRO_diff
Full,finbert_QA_MP_min:lag7,finbert_QA_MP_min,7,0.0825,0.5609,,52,MRO_diff
